,Sec_Centro,Sec_Nororiente,Sec_Norponiente,Sec_Norte,Sec_Sur,Sec_Suroriente,Sec_Surponiente,Dorms,Baths,Built Area,Total Area,Parking,Price_CLP_MM
1374,False,True,False,False,False,False,False,4,1.0,100.0,150.0,1.0,100.0
1375,False,False,False,True,False,False,False,3,1.0,101.0,246.0,2.0,185.0
1376,False,False,False,False,False,True,False,10,6.0,249.0,321.0,2.0,300.7
1377,False,False,False,False,False,True,False,5,2.0,184.0,360.0,3.0,252.69
1378,False,False,False,False,False,True,False,3,3.0,120.0,150.0,1.0,180.44
1379,True,False,False,False,False,False,False,5,7.0,300.0,3150.0,1.0,551.64
1380,False,True,False,False,False,False,False,3,3.0,110.0,195.0,1.0,423.52
1381,False,False,False,False,True,False,False,5,2.0,152.0,152.0,1.0,135.0
1382,False,False,False,False,False,True,False,4,2.0,123.0,485.0,4.0,352.34
1383,False,False,False,False,False,True,False,2,1.0,120.0,200.0,1.0,75.0
1384,False,False,False,False,False,True,False,4,2.0,54.0,135.0,2.0,130.0
1385,False,False,False,True,False,False,False,3,3.0,180.0,427.0,2.0,523.17
1386,False,False,True,False,False,False,False,5,3.0,137.0,296.0,2.0,302.52
1387,False,False,False,True,False,False,False,4,3.0,189.0,745.0,1.0,515.7
1388,False,False,False,False,False,True,False,3,2.0,80.0,79.0,2.0,55.0
1389,False,False,False,True,False,False,False,3,3.0,140.0,350.0,2.0,398.25
1390,False,False,False,False,False,True,False,5,4.0,172.0,231.0,3.0,366.58
1391,True,False,False,False,False,False,False,5,2.0,221.0,262.0,4.0,252.33
1392,False,True,False,False,False,False,False,4,2.0,135.0,356.0,1.0,533.85
1393,False,False,False,False,False,True,False,3,4.0,160.0,400.0,2.0,419.96
1394,False,False,False,False,False,False,True,3,2.0,120.0,189.0,1.0,95.0
1395,False,True,False,False,False,False,False,5,5.0,210.0,450.0,3.0,420.0
1396,False,True,False,False,False,False,False,5,5.0,1080.0,500.0,5.0,1637.14
1397,False,False,False,False,False,True,False,4,3.0,170.0,300.0,3.0,505.38
1398,False,True,False,False,False,False,False,4,3.0,130.0,275.0,1.0,423.17
1399,False,False,True,False,False,False,False,4,2.0,142.0,423.0,2.0,365.0
1400,False,False,False,True,False,False,False,2,1.0,48.0,76.0,2.0,69.9
1401,False,False,False,False,False,False,True,2,1.0,67.0,324.0,1.0,117.45
1402,False,False,False,True,False,False,False,5,4.0,234.0,426.0,2.0,512.5
1403,False,True,False,False,False,False,False,4,4.0,327.0,94929.0,3.0,1099.73
1404,False,False,False,False,True,False,False,3,2.0,87.0,95.0,1.0,128.0
1405,False,False,False,False,True,False,False,3,1.0,76.0,60.0,1.0,52.0
1406,False,False,False,False,False,True,False,2,2.0,70.0,105.0,2.0,85.0
1407,False,True,False,False,False,False,False,4,3.0,212.0,212.0,2.0,460.89
1408,False,True,False,False,False,False,False,6,3.0,183.0,452.0,1.0,423.52
1409,False,False,False,False,False,True,False,3,1.0,15.0,100.0,1.0,65.0
1410,False,False,False,False,False,True,False,3,2.0,194.0,195.0,2.0,131.68
1411,False,True,False,False,False,False,False,4,3.0,120.0,212.0,2.0,460.89
1412,False,False,False,False,True,False,False,3,2.0,70.0,92.0,2.0,79.0
1413,False,False,False,False,False,False,True,3,2.0,85.0,193.0,2.0,135.0
1414,False,True,False,False,False,False,False,6,6.0,480.0,1090.0,3.0,1494.78
1415,False,False,False,False,True,False,False,7,1.0,140.0,180.0,3.0,120.0
1416,False,False,False,False,True,False,False,3,3.0,110.0,160.0,4.0,154.5
1417,False,False,False,False,False,True,False,4,3.0,147.0,176.0,1.0,270.48
1418,False,False,False,False,False,True,False,3,2.0,110.0,239.0,4.0,259.45
1419,False,False,False,True,False,False,False,5,3.0,170.0,194.0,2.0,180.0
1420,False,True,False,False,False,False,False,3,2.0,98.0,228.0,3.0,298.96
1421,False,False,False,True,False,False,False,3,3.0,77.0,114.0,1.0,110.0
1422,False,False,False,False,False,True,False,3,2.0,57.0,94.0,2.0,110.33
1423,False,False,False,False,False,False,True,4,3.0,89.0,122.0,1.0,128.12
1424,False,True,False,False,False,False,False,5,5.0,300.0,700.0,3.0,996.52
1425,False,False,False,False,False,True,False,6,3.0,182.0,302.0,2.0,204.75
1426,False,True,False,False,False,False,False,3,3.0,127.0,207.0,2.0,590.79
1427,False,False,False,False,False,True,False,4,1.0,83.0,120.0,2.0,90.0
1428,False,False,False,False,False,True,False,4,2.0,166.0,181.0,1.0,180.0
1429,False,False,False,False,False,True,False,3,1.0,320.0,320.0,3.0,180.0
1430,False,True,False,False,False,False,False,5,2.0,124.0,320.0,3.0,389.71
1431,False,False,False,False,False,True,False,4,2.0,152.0,144.0,1.0,205.18
1432,False,False,False,False,True,False,False,3,2.0,110.0,220.0,3.0,148.6
1433,False,False,False,True,False,False,False,2,1.0,90.0,105.0,1.0,70.0
1434,False,False,False,False,False,True,False,3,3.0,89.0,160.0,2.0,185.0
1435,False,True,False,False,False,False,False,4,3.0,140.0,330.0,2.0,676.21
1436,False,True,False,False,False,False,False,4,4.0,130.0,195.0,1.0,530.29
1437,False,False,False,False,False,True,False,3,1.0,90.0,161.0,2.0,150.0
1438,False,True,False,False,False,False,False,3,4.0,198.0,340.0,2.0,533.85
1439,False,False,False,False,False,True,False,3,2.0,98.0,174.0,2.0,151.26
1440,False,False,False,False,True,False,False,2,2.0,54.0,100.0,1.0,88.98
1441,False,False,False,False,False,True,False,5,4.0,140.0,300.0,2.0,409.28
1442,False,False,True,False,False,False,False,3,1.0,95.0,198.0,2.0,80.0
1443,False,False,False,False,False,True,False,2,1.0,70.0,122.0,1.0,94.0
1444,False,False,False,False,False,True,False,2,2.0,90.0,90.0,1.0,124.99
1445,False,True,False,False,False,False,False,3,4.0,250.0,250.0,1.0,637.06
1446,False,False,False,False,False,False,True,3,1.0,80.0,60.0,2.0,106.77
1447,False,False,False,False,False,True,False,4,3.0,95.0,130.0,1.0,142.0
1448,False,False,False,False,False,True,False,4,2.0,156.0,80.0,1.0,129.99
1449,False,False,False,False,False,False,True,3,2.0,61.0,150.0,1.0,125.0
1450,False,False,False,False,False,True,False,4,3.0,138.0,254.0,2.0,295.4
1451,False,False,False,False,False,False,True,3,2.0,66.0,101.0,1.0,103.21
1452,False,False,False,True,False,False,False,6,5.0,330.0,1100.0,5.0,836.36
1453,False,True,False,False,False,False,False,5,4.0,18917.0,11927.0,2.0,925.34
1454,False,False,False,False,True,False,False,3,2.0,75.0,130.0,1.0,99.0
1455,False,True,False,False,False,False,False,5,7.0,311.0,8341.0,4.0,2669.25
1456,False,True,False,False,False,False,False,4,4.0,190.0,302.0,2.0,670.87
1457,False,False,False,False,False,True,False,3,2.0,184.0,184.0,2.0,85.0
1458,False,True,False,False,False,False,False,5,2.0,149.0,544.0,4.0,957.37
1459,False,True,False,False,False,False,False,5,4.0,355.0,924.0,4.0,1060.58
1460,False,False,False,False,False,False,True,5,3.0,139.0,295.0,5.0,295.4
1461,False,False,False,False,False,False,True,3,1.0,120.0,145.0,1.0,110.0
1462,False,False,False,False,False,False,True,6,3.0,138.0,220.0,3.0,189.0
1463,False,False,False,True,False,False,False,3,1.0,70.0,63.0,1.0,67.0
1464,False,False,False,False,False,False,True,4,3.0,119.0,300.0,1.0,175.0
1465,False,False,False,False,True,False,False,4,2.0,70.0,100.0,2.0,84.6
1466,False,False,False,True,False,False,False,2,1.0,40.0,70.0,1.0,56.0
1467,False,False,False,False,False,False,True,6,3.0,125.0,300.0,2.0,240.0
1468,False,False,False,False,True,False,False,3,3.0,105.0,270.0,3.0,177.95
1469,False,False,False,False,False,True,False,6,3.0,152.0,269.0,6.0,190.0
1470,False,False,False,True,False,False,False,3,3.0,120.0,350.0,2.0,327.43
1471,False,False,False,False,True,False,False,5,2.0,160.0,160.0,1.0,110.33
1472,False,False,False,False,False,False,True,3,3.0,93.0,145.0,1.0,154.82
1473,False,False,False,False,False,True,False,5,2.0,96.0,105.0,1.0,153.0
1474,False,False,False,False,True,False,False,5,3.0,145.0,150.0,1.0,219.5
1475,False,False,False,False,True,False,False,4,2.0,120.0,300.0,2.0,348.78
1476,False,False,False,True,False,False,False,3,3.0,140.0,628.0,2.0,274.04
1477,False,False,False,False,False,False,True,2,1.0,53.0,58.0,1.0,65.59
1478,False,False,False,True,False,False,False,3,3.0,104.0,284.0,2.0,293.62
1479,False,False,False,False,True,False,False,4,2.0,120.0,180.0,3.0,134.5
1480,False,False,False,False,False,True,False,7,3.0,180.0,180.0,2.0,160.0
1481,False,False,False,False,False,False,True,2,1.0,50.0,121.0,1.0,101.08
1482,False,False,False,False,False,True,False,5,4.0,160.0,302.0,2.0,370.14
1483,False,True,False,False,False,False,False,6,5.0,373.0,1049.0,5.0,1014.32
1484,False,True,False,False,False,False,False,3,3.0,140.0,250.0,2.0,373.7
1485,False,True,False,False,False,False,False,4,3.0,180.0,360.0,3.0,605.03
1486,False,False,False,True,False,False,False,5,5.0,580.0,4000.0,4.0,1103.33
1487,False,True,False,False,False,False,False,5,4.0,230.0,645.0,1.0,785.44
1488,False,True,False,False,False,False,False,3,2.0,190.0,670.0,4.0,921.78
1489,False,False,False,False,False,True,False,5,2.0,220.0,120.0,1.0,150.0
1490,False,False,False,False,False,True,False,6,5.0,350.0,5000.0,15.0,533.85
1491,False,False,False,False,False,True,False,3,3.0,330.0,600.0,4.0,530.0
1492,False,False,False,True,False,False,False,4,2.0,100.0,129.0,1.0,170.65
1493,False,False,False,True,False,False,False,3,3.0,165.0,450.0,2.0,320.31
1494,False,True,False,False,False,False,False,3,2.0,110.0,240.0,1.0,487.58
1495,False,False,True,False,False,False,False,4,1.0,43.0,100.0,1.0,95.0
1496,False,True,False,False,False,False,False,4,2.0,139.0,230.0,2.0,327.43
1497,False,False,False,False,True,False,False,3,2.0,110.0,120.0,3.0,94.0
1498,False,True,False,False,False,False,False,3,1.0,100.0,218.0,2.0,313.19
1499,False,False,False,False,False,False,True,3,2.0,127.0,130.0,1.0,138.0
1500,False,True,False,False,False,False,False,3,2.0,118.0,115.0,2.0,444.88
1501,False,False,False,False,False,False,True,2,1.0,100.0,198.0,1.0,117.5
1502,False,False,False,False,False,True,False,3,1.0,149.0,149.0,1.0,121.01
1503,False,False,False,True,False,False,False,5,5.0,404.0,5595.0,22.0,708.24
1504,False,False,True,False,False,False,False,4,1.0,270.0,270.0,2.0,140.0
1505,False,False,False,True,False,False,False,4,5.0,175.0,800.0,4.0,440.96
1506,False,True,False,False,False,False,False,4,3.0,167.0,544.0,3.0,476.87
1507,False,False,False,False,False,True,False,3,2.0,62.0,62.0,2.0,134.53
1508,False,False,False,False,True,False,False,3,2.0,90.0,48.0,1.0,87.2
1509,False,False,False,True,False,False,False,5,2.0,207.0,467.0,1.0,590.05
1510,False,False,True,False,False,False,False,4,3.0,140.0,275.0,2.0,297.18
1511,False,False,False,False,False,True,False,5,4.0,140.0,312.0,2.0,338.1
1512,False,False,False,False,False,True,False,4,2.0,100.0,120.0,3.0,250.0
1513,False,False,False,False,True,False,False,3,1.0,51.0,154.0,1.0,89.0
1514,False,False,False,False,False,False,True,4,1.0,100.0,100.0,1.0,60.0
1515,False,False,False,True,False,False,False,2,11.0,47.0,89.0,1.0,79.0
1516,False,True,False,False,False,False,False,3,3.0,168.0,294.0,2.0,551.64
1517,False,False,False,False,False,False,True,3,1.0,75.0,95.0,1.0,100.0
1518,False,False,True,False,False,False,False,4,2.0,113.0,189.0,2.0,148.0
1519,False,False,True,False,False,False,False,2,1.0,66.0,160.0,3.0,74.74
1520,False,True,False,False,False,False,False,6,5.0,420.0,1000.0,1.0,1128.2
1521,False,False,False,False,False,False,True,3,2.0,65.0,100.0,1.0,124.56
1522,False,False,False,False,True,False,False,3,2.0,126.0,101.0,1.0,74.5
1523,False,True,False,False,False,False,False,5,6.0,454.0,454.0,6.0,1014.32
1524,False,False,False,True,False,False,False,7,6.0,5000.0,5000.0,8.0,779.42
1525,False,True,False,False,False,False,False,8,5.0,165.0,351.0,1.0,850.25
1526,False,False,False,True,False,False,False,4,4.0,350.0,930.0,6.0,943.14
1527,False,False,False,False,False,True,False,4,2.0,116.0,120.0,2.0,180.0
1528,False,True,False,False,False,False,False,5,3.0,270.0,529.0,2.0,637.06
1529,False,False,False,False,False,True,False,3,2.0,69.0,131.0,1.0,141.58
1530,False,False,False,False,False,False,True,3,1.0,72.0,53.0,1.0,68.0
1531,False,False,False,False,False,False,True,3,1.0,80.0,150.0,1.0,119.94
1532,False,False,True,False,False,False,False,4,2.0,150.0,200.0,2.0,195.74
1533,False,False,True,False,False,False,False,5,2.0,180.0,160.0,4.0,160.16
1534,False,False,True,False,False,False,False,3,3.0,140.0,400.0,2.0,319.6
1535,False,False,True,False,False,False,False,6,4.0,190.0,345.0,2.0,355.19
1536,False,False,True,False,False,False,False,3,3.0,130.0,350.0,2.0,327.43
1537,False,False,False,False,True,False,False,5,2.0,80.0,290.0,1.0,135.0
1538,False,False,True,False,False,False,False,4,3.0,161.0,233.0,2.0,0.01
1539,False,False,True,False,False,False,False,3,4.0,180.0,390.0,2.0,373.34
1540,False,False,True,False,False,False,False,6,3.0,145.0,270.0,2.0,302.52
1541,False,False,True,False,False,False,False,3,3.0,165.0,300.0,2.0,337.75
1542,False,False,True,False,False,False,False,3,3.0,100.0,160.0,1.0,223.51
1543,False,False,True,False,False,False,False,3,2.0,115.0,270.0,3.0,238.45
1544,False,False,True,False,False,False,False,4,3.0,145.0,400.0,3.0,338.1
1545,False,False,False,False,False,False,True,2,2.0,105.0,190.0,3.0,150.0
1546,False,False,False,False,False,True,False,4,3.0,270.0,5700.0,7.0,533.85
1547,False,False,False,False,False,True,False,4,2.0,110.0,278.0,1.0,263.37
1548,False,False,False,True,False,False,False,2,2.0,101.0,140.0,1.0,120.0
1549,False,False,False,False,False,True,False,6,2.0,288.0,288.0,2.0,210.0
1550,False,False,False,False,True,False,False,3,1.0,59.0,177.0,5.0,120.0
1551,False,False,False,False,True,False,False,4,3.0,100.0,130.0,2.0,132.5
1552,False,False,False,False,False,True,False,4,2.0,275.0,275.0,1.0,140.0
1553,False,True,False,False,False,False,False,5,3.0,240.0,180.0,1.0,367.47
1554,False,True,False,False,False,False,False,3,4.0,375.0,1805.0,6.0,890.25
1555,False,False,False,False,False,False,True,2,1.0,80.0,105.0,1.0,90.0
1556,False,True,False,False,False,False,False,5,5.0,351.0,855.0,3.0,1096.17
1557,False,False,False,False,True,False,False,3,3.0,72.0,147.0,2.0,142.0
1558,False,False,False,False,False,True,False,4,4.0,190.0,1200.0,6.0,750.0
1559,False,False,False,False,False,True,False,2,1.0,100.0,189.0,3.0,118.0
1560,False,False,True,False,False,False,False,4,2.0,164.0,243.0,2.0,218.0
1561,False,False,False,False,False,False,True,3,1.0,60.0,60.0,1.0,73.28
1562,False,True,False,False,False,False,False,6,4.0,330.0,750.0,5.0,836.36
1563,False,True,False,False,False,False,False,3,3.0,135.0,190.0,2.0,505.38
1564,False,False,False,True,False,False,False,4,4.0,140.0,393.0,3.0,373.34
1565,False,False,False,False,False,True,False,4,3.0,120.0,239.0,2.0,327.43
1566,False,False,False,False,True,False,False,3,2.0,70.0,161.0,2.0,145.0
1567,False,False,False,False,False,False,True,4,2.0,244.0,464.0,4.0,382.59
1568,False,False,False,False,True,False,False,7,3.0,300.0,1050.0,8.0,658.42
1569,False,True,False,False,False,False,False,4,2.0,140.0,200.0,1.0,605.03
1570,False,False,True,False,False,False,False,4,1.0,129.0,175.0,3.0,93.9
1571,False,False,False,False,False,True,False,3,2.0,78.0,110.0,2.0,125.49
1572,False,False,False,False,False,True,False,4,3.0,172.0,272.0,2.0,348.78
1573,False,True,False,False,False,False,False,3,2.0,288.0,636.0,2.0,653.43
1574,False,True,False,False,False,False,False,6,2.0,308.0,316.0,3.0,640.62
1575,False,False,False,False,False,True,False,4,3.0,114.0,162.0,1.0,135.0
1576,False,False,False,False,False,False,True,3,2.0,171.0,800.0,5.0,608.59
1577,False,False,False,False,False,False,True,4,2.0,130.0,130.0,1.0,100.0
1578,False,True,False,False,False,False,False,6,5.0,180.0,300.0,2.0,618.91
1579,False,True,False,False,False,False,False,4,4.0,350.0,375.0,4.0,400.39
1580,False,True,False,False,False,False,False,3,2.0,132.0,216.0,1.0,390.0
1581,False,False,False,False,False,True,False,3,2.0,98.0,150.0,2.0,148.77
1582,False,False,False,True,False,False,False,4,2.0,129.0,123.0,2.0,142.36
1583,False,False,False,False,False,True,False,5,3.0,200.0,5000.0,3.0,514.28
1584,False,False,False,False,False,True,False,3,2.0,60.0,80.0,2.0,78.3
1585,False,False,False,False,False,False,True,3,2.0,65.0,150.0,3.0,115.0
1586,False,True,False,False,False,False,False,6,5.0,440.0,1000.0,2.0,1060.58
1587,False,False,False,True,False,False,False,6,5.0,387.0,3500.0,14.0,978.72
1588,False,True,False,False,False,False,False,5,5.0,517.0,1419.0,7.0,1299.04
1589,False,False,False,False,False,False,True,5,3.0,140.0,252.0,2.0,288.24
1590,False,False,False,True,False,False,False,5,4.0,160.0,318.0,1.0,363.02
1591,False,True,False,False,False,False,False,7,4.0,260.0,280.0,2.0,907.54
1592,False,False,False,False,False,False,True,3,2.0,80.0,130.0,2.0,153.04
1593,False,False,False,True,False,False,False,3,3.0,150.0,110.0,2.0,170.0
1594,True,False,False,False,False,False,False,5,4.0,184.0,72.0,1.0,170.0
1595,False,True,False,False,False,False,False,2,2.0,4.0,57.0,1.0,185.07
1596,False,False,False,False,False,True,False,2,2.0,120.0,130.0,1.0,143.07
1597,False,False,False,True,False,False,False,4,3.0,98.0,117.0,1.0,175.0
1598,False,False,False,False,False,True,False,6,3.0,135.0,150.0,2.0,240.0
1599,False,False,False,False,False,True,False,6,5.0,186.0,467.0,3.0,477.1
1600,False,False,False,False,False,True,False,4,4.0,139.0,295.0,1.0,300.74
1601,False,False,False,False,False,False,True,4,1.0,65.0,199.0,2.0,163.71
1602,True,False,False,False,False,False,False,5,5.0,370.0,370.0,6.0,1316.83
1603,False,False,False,False,False,False,True,5,3.0,120.0,130.0,1.0,183.29
1604,False,True,False,False,False,False,False,2,2.0,110.0,400.0,2.0,462.67
1605,False,True,False,False,False,False,False,4,2.0,144.0,530.0,7.0,815.01
1606,False,True,False,False,False,False,False,6,4.0,192.0,348.0,4.0,553.0
1607,False,False,False,False,False,True,False,4,3.0,112.0,200.0,2.0,249.13
1608,True,False,False,False,False,False,False,5,2.0,160.0,160.0,1.0,110.33
1609,False,True,False,False,False,False,False,4,4.0,547.0,234.0,1.0,556.68
1610,False,False,False,False,True,False,False,2,1.0,68.0,310.0,3.0,130.0
1611,False,False,False,False,True,False,False,3,1.0,60.0,120.0,2.0,106.0
1612,False,False,False,False,False,False,True,3,2.0,55.0,80.0,3.0,55.0
1613,False,False,False,True,False,False,False,7,4.0,133.0,190.0,2.0,126.34
1614,False,False,False,False,False,False,True,4,3.0,121.0,80.0,1.0,150.0
1615,False,False,False,False,False,True,False,4,2.0,150.0,100.0,1.0,195.0
1616,False,True,False,False,False,False,False,4,3.0,140.0,300.0,2.0,601.47
1617,False,False,False,True,False,False,False,4,4.0,149.0,397.0,3.0,444.52
1618,False,False,False,False,False,True,False,4,2.0,111.0,111.0,1.0,201.44
1619,False,True,False,False,False,False,False,5,4.0,250.0,504.0,6.0,505.38
1620,False,False,False,False,False,False,True,3,3.0,90.0,180.0,1.0,183.29
1621,False,False,False,False,False,False,True,4,2.0,165.0,377.0,3.0,250.0
1622,False,True,False,False,False,False,False,4,2.0,170.0,300.0,3.0,426.72
1623,False,True,False,False,False,False,False,4,3.0,213.0,185.0,2.0,475.0
1624,False,False,False,False,False,True,False,4,3.0,119.0,200.0,3.0,210.0
1625,False,True,False,False,False,False,False,5,5.0,453.0,820.0,5.0,1014.32
1626,False,False,True,False,False,False,False,4,4.0,306.0,316.0,4.0,200.0
